order_id,user_id,product_id,order_date,quantity,amount,payment
O000460,U00136,P0123,2025-03-11,3,55.21,Wechat
O000461,U09914,P0110,2025-05-26,3,2.07,Alipay
O000462,U03433,P0084,2025-03-14,4,25.23,Alipay
O000463,U07706,P0025,2025-06-03,3,39.83,Alipay
O000464,U04238,P0012,2025-03-26,3,21.33,Alipay
O000465,U08570,P0141,2025-02-01,4,33.99,Wechat
O000466,U09698,P0010,2025-01-02,1,28.52,CreditCard
O000467,U02235,P0071,2025-03-29,2,35.02,CreditCard
O000468,U03478,P0117,2025-05-11,2,32.49,Alipay
O000469,U06586,P0190,2025-03-14,4,30.0,CreditCard
O000470,U07105,P0133,2025-04-07,2,40.61,Alipay
O000471,U08830,P0151,2025-04-26,3,37.55,CreditCard
O000472,U07488,P0067,2025-05-29,1,36.12,Wechat
O000473,U01745,P0180,2025-04-15,3,19.07,Alipay
O000474,U00365,P0165,2025-06-29,4,58.72,Alipay
O000475,U01393,P0014,2025-05-30,3,59.61,Alipay
O000476,U01345,P0113,2025-06-09,1,22.4,Wechat
O000477,U03521,P0195,2025-01-07,3,28.33,CreditCard
O000478,U07341,P0184,2025-03-08,4,42.46,Wechat
O000479,U07872,P0101,2025-03-28,1,66.09,Alipay
O000480,U05338,P0111,2025-04-18,1,24.61,Wechat
O000481,U01255,P0087,2025-06-17,2,62.31,CreditCard
O000482,U00328,P0109,2025-05-10,4,104.42,CreditCard
O000483,U08052,P0099,2025-01-25,3,68.85,CreditCard
O000484,U09224,P0067,2025-03-16,3,16.82,CreditCard
O000485,U03350,P0047,2025-06-24,2,32.86,Alipay
O000486,U06029,P0054,2025-06-27,3,22.75,CreditCard
O000487,U09429,P0112,2025-06-13,3,27.55,CreditCard
O000488,U04559,P0005,2025-03-25,1,76.78,Alipay
O000489,U05491,P0166,2025-01-05,4,25.38,Alipay
O000490,U09448,P0182,2025-04-15,2,8.24,Wechat
O000491,U05094,P0088,2025-05-05,1,48.19,Wechat
O000492,U04331,P0183,2025-02-04,1,27.91,Wechat
O000493,U01182,P0112,2025-05-24,2,23.46,Alipay
O000494,U09631,P0138,2025-06-29,4,54.4,Wechat
O000495,U02038,P0115,2025-03-26,3,37.0,Alipay
O000496,U05414,P0034,2025-01-09,1,62.77,Wechat
O000497,U08830,P0062,2025-06-24,1,35.47,Alipay
O000498,U07010,P0126,2025-06-30,2,47.15,CreditCard
O000499,U06167,P0194,2025-02-14,2,76.78,Alipay
O000500,U06739,P0019,2025-05-12,3,24.53,Wechat
O000501,U04711,P0166,2025-05-13,3,38.98,CreditCard
O000502,U06672,P0195,2025-03-04,3,65.98,CreditCard
O000503,U06314,P0172,2025-01-14,1,73.67,Wechat
O000504,U05748,P0132,2025-03-24,4,27.47,Wechat
O000505,U01386,P0185,2025-01-05,4,44.31,Wechat
O000506,U02316,P0196,2025-01-21,1,29.04,Alipay
O000507,U06183,P0148,2025-05-21,2,43.6,CreditCard
O000508,U03415,P0022,2025-03-27,2,31.47,Wechat
O000509,U08253,P0165,2025-03-17,2,14.44,Alipay
O000510,U08024,P0182,2025-02-07,1,16.74,Alipay
O000511,U06162,P0135,2025-03-31,3,12.51,Alipay
O000512,U06346,P0056,2025-01-13,3,16.22,Alipay
O000513,U00846,P0038,2025-04-17,2,56.34,Wechat
O000514,U04158,P0056,2025-04-19,3,48.88,Alipay
O000515,U03462,P0073,2025-06-24,2,18.86,CreditCard
O000516,U06603,P0067,2025-06-02,1,34.58,CreditCard
O000517,U04008,P0097,2025-06-03,1,11.24,Wechat
O000518,U01179,P0138,2025-01-27,2,13.49,CreditCard
O000519,U03643,P0051,2025-02-08,1,26.89,Alipay
O000520,U06909,P0174,2025-04-23,1,51.61,Wechat
O000521,U00784,P0183,2025-05-03,3,14.71,Alipay
O000522,U07316,P0032,2025-02-26,3,18.16,Alipay
O000523,U07553,P0092,2025-03-13,2,72.59,Alipay
O000524,U06775,P0045,2025-04-20,3,23.03,Wechat
O000525,U06430,P0063,2025-04-10,2,86.42,Alipay
O000526,U00675,P0081,2025-05-18,3,16.33,CreditCard
O000527,U09920,P0142,2025-06-07,1,69.06,Alipay
O000528,U08124,P0068,2025-05-07,4,73.7,Alipay
O000529,U04700,P0070,2025-06-06,1,60.89,CreditCard
O000530,U08232,P0074,2025-03-03,4,20.87,CreditCard
O000531,U09625,P0036,2025-03-27,1,28.41,Alipay
O000532,U07532,P0115,2025-02-18,3,43.02,Alipay
O000533,U03933,P0193,2025-01-08,2,39.0,Alipay
O000534,U06880,P0120,2025-04-10,3,22.74,CreditCard
O000535,U00410,P0073,2025-05-02,1,38.29,Alipay
O000536,U07865,P0006,2025-02-08,1,19.41,Alipay
O000537,U01320,P0091,2025-04-30,3,51.26,Alipay
O000538,U05747,P0114,2025-06-02,4,50.75,Wechat
O000539,U01246,P0023,2025-03-18,3,41.61,Alipay
O000540,U03403,P0197,2025-05-01,3,42.72,CreditCard
O000541,U09640,P0016,2025-02-23,2,26.77,Wechat
O000542,U00763,P0165,2025-01-09,4,31.63,CreditCard
O000543,U00549,P0190,2025-03-13,3,44.11,Alipay
O000544,U05851,P0102,2025-04-06,3,63.68,CreditCard
O000545,U03968,P0039,2025-05-10,4,14.76,CreditCard
O000546,U04316,P0185,2025-03-16,2,72.13,Alipay
O000547,U05465,P0135,2025-03-04,4,30.67,CreditCard
O000548,U05988,P0109,2025-06-18,3,26.68,Wechat
O000549,U03282,P0047,2025-03-29,1,13.37,CreditCard
O000550,U07043,P0106,2025-02-03,4,31.76,Wechat
O000551,U00221,P0175,2025-06-11,1,90.99,Wechat
O000552,U00474,P0120,2025-03-08,4,64.5,CreditCard
O000553,U00982,P0018,2025-01-21,4,45.18,CreditCard
O000554,U09584,P0079,2025-03-04,4,65.13,CreditCard
O000555,U01275,P0108,2025-04-03,1,17.09,Wechat
O000556,U09796,P0177,2025-06-03,1,15.96,CreditCard
O000557,U06539,P0152,2025-05-26,4,72.55,Alipay
O000558,U08973,P0023,2025-01-21,4,23.38,Wechat
O000559,U08232,P0082,2025-06-24,2,62.07,Wechat
O000560,U06583,P0071,2025-04-25,2,55.81,Alipay
O000561,U05021,P0080,2025-01-20,4,20.19,Alipay
O000562,U01524,P0109,2025-04-25,1,30.18,CreditCard
O000563,U06691,P0196,2025-06-14,4,16.54,CreditCard
O000564,U00001,P0172,2025-05-05,3,76.16,Alipay
O000565,U09561,P0188,2025-04-29,4,23.41,Alipay
O000566,U06282,P0172,2025-04-13,1,24.15,CreditCard
O000567,U00260,P0182,2025-02-07,2,71.93,CreditCard
O000568,U02182,P0183,2025-04-06,2,54.35,Alipay
O000569,U09837,P0088,2025-04-14,3,34.35,CreditCard
O000570,U08631,P0005,2025-04-06,1,39.82,CreditCard
O000571,U04526,P0018,2025-06-08,1,63.43,CreditCard
O000572,U03813,P0180,2025-02-12,1,94.92,CreditCard
O000573,U02957,P0001,2025-03-01,2,26.93,CreditCard
O000574,U08133,P0048,2025-06-30,3,19.34,Alipay
O000575,U05170,P0005,2025-03-15,4,41.63,Alipay
O000576,U03965,P0175,2025-05-04,2,54.44,CreditCard
O000577,U02863,P0109,2025-05-17,4,28.43,Wechat
O000578,U00898,P0065,2025-01-18,4,35.37,Alipay
O000579,U01446,P0056,2025-01-18,2,12.98,CreditCard
O000580,U00529,P0097,2025-04-10,2,46.31,Alipay
O000581,U07391,P0079,2025-05-05,3,17.86,Wechat
O000582,U09680,P0142,2025-02-24,4,28.0,Wechat
O000583,U08198,P0117,2025-03-06,3,67.23,Alipay
O000584,U07459,P0067,2025-02-12,3,19.27,Alipay
O000585,U00044,P0033,2025-03-19,3,10.17,Wechat
O000586,U04301,P0156,2025-03-25,1,14.28,Alipay
O000587,U02728,P0005,2025-01-27,1,131.31,CreditCard
O000588,U07879,P0130,2025-02-27,1,47.26,CreditCard
O000589,U01345,P0092,2025-02-27,3,22.14,CreditCard
O000590,U06657,P0180,2025-06-24,4,55.55,Alipay
O000591,U07850,P0128,2025-03-21,3,82.48,Alipay
O000592,U01478,P0053,2025-01-25,4,47.98,Wechat
O000593,U08282,P0020,2025-04-04,2,63.36,CreditCard
O000594,U02316,P0003,2025-02-18,3,45.68,Alipay
O000595,U03205,P0096,2025-05-12,4,48.41,Alipay
O000596,U05215,P0198,2025-04-18,1,68.06,CreditCard
O000597,U03442,P0090,2025-01-21,4,48.14,CreditCard
O000598,U08815,P0199,2025-05-15,2,53.59,Alipay
O000599,U01949,P0043,2025-06-13,4,20.01,Alipay
O000600,U05372,P0155,2025-05-21,1,60.99,Alipay
O000601,U00949,P0159,2025-06-09,4,148.28,CreditCard
O000602,U01245,P0078,2025-05-14,3,22.1,Wechat
O000603,U05412,P0097,2025-05-22,1,23.05,Alipay
O000604,U06174,P0029,2025-05-13,1,39.35,Alipay
O000605,U02914,P0195,2025-03-30,2,23.88,Wechat
O000606,U01591,P0053,2025-05-18,3,48.34,CreditCard
O000607,U08725,P0080,2025-02-26,3,100.52,CreditCard
O000608,U00673,P0141,2025-01-24,2,43.69,CreditCard
O000609,U08731,P0051,2025-01-15,4,31.21,Wechat
O000610,U03098,P0099,2025-03-08,1,37.12,Alipay
O000611,U09941,P0181,2025-02-02,2,49.42,Wechat
O000612,U01685,P0041,2025-03-21,4,23.88,CreditCard
O000613,U09409,P0095,2025-06-05,1,29.58,Alipay
O000614,U00853,P0196,2025-03-03,4,58.43,CreditCard
O000615,U01038,P0045,2025-01-27,4,44.76,CreditCard
O000616,U07737,P0040,2025-03-22,4,37.18,Wechat
O000617,U01428,P0024,2025-03-17,3,105.03,Alipay
O000618,U03222,P0023,2025-04-13,4,22.96,Wechat
O000619,U05839,P0086,2025-01-22,4,22.32,Alipay
O000620,U01029,P0014,2025-02-20,3,18.37,Alipay
O000621,U03110,P0010,2025-02-27,4,41.03,Wechat
O000622,U00169,P0076,2025-03-20,1,29.04,Alipay
O000623,U01441,P0137,2025-04-23,4,75.06,CreditCard
O000624,U06673,P0013,2025-01-26,2,17.74,Alipay
O000625,U04966,P0141,2025-06-07,2,51.89,CreditCard
O000626,U07482,P0082,2025-03-22,4,27.73,Alipay
O000627,U05005,P0061,2025-04-21,3,43.29,Alipay
O000628,U09149,P0031,2025-03-19,2,15.6,CreditCard
O000629,U09684,P0153,2025-02-17,2,23.12,Wechat
O000630,U09797,P0105,2025-02-06,1,44.55,Alipay
O000631,U00903,P0040,2025-03-29,2,35.05,Alipay
O000632,U01345,P0176,2025-03-20,4,26.05,CreditCard
O000633,U06871,P0006,2025-01-27,2,72.99,Wechat
O000634,U06266,P0192,2025-06-27,2,154.73,CreditCard
O000635,U01529,P0177,2025-04-08,1,24.31,Wechat
O000636,U08626,P0193,2025-01-16,2,30.36,CreditCard
O000637,U04097,P0041,2025-02-03,4,85.96,Wechat
O000638,U08775,P0104,2025-02-01,3,30.79,Wechat
O000639,U02064,P0129,2025-04-17,4,47.65,Wechat
O000640,U08180,P0022,2025-06-25,3,37.01,Alipay
O000641,U02794,P0103,2025-06-13,2,52.82,CreditCard
O000642,U09314,P0159,2025-04-08,3,52.7,Alipay
O000643,U08669,P0008,2025-02-07,1,59.76,Wechat
O000644,U08136,P0070,2025-06-11,4,26.33,CreditCard
O000645,U00064,P0191,2025-01-23,1,23.85,Wechat
O000646,U03775,P0146,2025-03-30,1,73.39,Wechat
O000647,U05763,P0163,2025-06-19,1,57.32,Alipay
O000648,U02174,P0195,2025-02-03,1,19.02,CreditCard
O000649,U00806,P0117,2025-06-10,4,17.11,CreditCard
O000650,U02389,P0041,2025-02-21,2,51.21,Wechat
O000651,U07591,P0166,2025-01-12,4,33.34,Alipay
O000652,U08083,P0087,2025-05-24,2,7.68,CreditCard
O000653,U03136,P0066,2025-02-02,1,8.01,CreditCard
O000654,U02372,P0032,2025-04-29,4,52.74,CreditCard
O000655,U04838,P0023,2025-03-31,2,45.46,Alipay
O000656,U00733,P0184,2025-02-17,1,110.03,Alipay
O000657,U00378,P0132,2025-06-23,1,77.15,CreditCard
O000658,U08455,P0162,2025-02-07,1,34.68,Alipay
O000659,U00720,P0098,2025-01-05,2,11.39,Alipay
O000660,U02843,P0008,2025-05-22,3,39.24,Wechat
O000661,U06857,P0004,2025-03-09,1,33.79,Alipay
O000662,U04318,P0123,2025-03-18,2,28.85,Alipay
O000663,U09945,P0178,2025-04-13,2,57.45,Alipay
O000664,U09496,P0184,2025-01-11,3,45.52,Wechat
O000665,U08236,P0022,2025-03-07,3,108.44,CreditCard
O000666,U05415,P0130,2025-05-30,2,20.11,Alipay
O000667,U04254,P0177,2025-04-11,1,33.0,Wechat
O000668,U06373,P0025,2025-01-10,3,41.56,Alipay
O000669,U07069,P0091,2025-06-10,2,26.42,Wechat
O000670,U09157,P0132,2025-02-26,4,44.34,Alipay
O000671,U08364,P0131,2025-05-16,1,21.61,Alipay
O000672,U06973,P0089,2025-04-08,1,33.6,CreditCard
O000673,U03894,P0160,2025-06-07,3,68.3,Wechat
O000674,U00860,P0100,2025-02-22,3,55.47,Alipay
O000675,U02262,P0033,2025-06-15,1,42.56,CreditCard
O000676,U01601,P0023,2025-01-06,1,45.87,CreditCard
O000677,U06262,P0143,2025-02-19,3,37.83,Wechat
O000678,U09653,P0124,2025-03-13,1,113.63,Alipay
O000679,U07328,P0193,2025-06-20,3,32.99,Wechat
O000680,U00253,P0158,2025-05-28,2,60.02,Wechat
O000681,U03397,P0005,2025-05-11,4,39.63,Alipay
O000682,U04201,P0195,2025-02-01,2,21.16,CreditCard
O000683,U05287,P0196,2025-05-31,3,97.67,CreditCard
O000684,U02761,P0144,2025-03-04,4,27.4,CreditCard
O000685,U05047,P0075,2025-05-26,4,65.28,Wechat
O000686,U02000,P0183,2025-05-31,4,47.23,Alipay
O000687,U00783,P0145,2025-04-28,2,6.99,Alipay
O000688,U07218,P0079,2025-03-01,2,34.43,Wechat
O000689,U09643,P0062,2025-05-24,2,34.63,Alipay
O000690,U06699,P0189,2025-01-24,1,33.31,Alipay
O000691,U00923,P0164,2025-02-25,2,35.33,CreditCard
O000692,U03622,P0187,2025-03-26,2,17.79,Wechat
O000693,U06453,P0187,2025-06-18,2,17.46,Alipay
O000694,U04192,P0143,2025-01-03,4,40.04,CreditCard
O000695,U08663,P0104,2025-05-13,3,53.83,CreditCard
O000696,U06226,P0085,2025-04-16,2,37.44,CreditCard
O000697,U09716,P0039,2025-06-19,4,80.36,Wechat
O000698,U08763,P0199,2025-04-05,3,53.33,CreditCard
O000699,U08611,P0041,2025-02-17,3,26.09,Wechat
O000700,U01816,P0001,2025-05-18,4,78.05,CreditCard
O000701,U04022,P0040,2025-02-25,1,23.75,Alipay
O000702,U07157,P0011,2025-02-23,1,28.34,CreditCard
O000703,U06998,P0088,2025-05-12,2,51.12,CreditCard
O000704,U06921,P0175,2025-03-18,4,13.76,Alipay
O000705,U08114,P0164,2025-04-15,1,61.73,CreditCard
O000706,U06541,P0157,2025-01-05,1,7.01,Alipay
O000707,U03585,P0142,2025-03-24,4,46.15,Alipay
O000708,U04600,P0188,2025-03-10,1,103.74,CreditCard
O000709,U07782,P0148,2025-03-25,3,32.45,Alipay
O000710,U03786,P0021,2025-02-07,2,20.63,Alipay
O000711,U01330,P0052,2025-06-12,4,13.47,Alipay
O000712,U05403,P0089,2025-03-24,4,12.04,CreditCard
O000713,U08241,P0041,2025-06-10,3,54.34,CreditCard
O000714,U04499,P0126,2025-06-09,4,34.45,CreditCard
O000715,U01426,P0071,2025-04-28,4,14.74,CreditCard
O000716,U04770,P0181,2025-01-17,4,65.2,CreditCard
O000717,U02564,P0176,2025-04-09,1,48.57,Alipay
O000718,U01972,P0083,2025-04-24,2,49.05,CreditCard
O000719,U08078,P0031,2025-06-16,2,35.14,Alipay
O000720,U03671,P0086,2025-03-07,2,40.42,Alipay
O000721,U05827,P0105,2025-06-06,3,45.5,Alipay
O000722,U05869,P0197,2025-01-19,3,64.41,CreditCard
O000723,U01829,P0080,2025-04-22,4,59.97,CreditCard
O000724,U08674,P0113,2025-04-14,1,36.81,CreditCard
O000725,U00131,P0061,2025-04-20,2,21.22,Wechat
O000726,U05751,P0053,2025-05-25,2,89.71,CreditCard
O000727,U01000,P0048,2025-05-10,2,55.62,Wechat
O000728,U00617,P0050,2025-04-12,1,41.34,Wechat
O000729,U07789,P0148,2025-03-25,3,25.22,CreditCard
O000730,U02828,P0040,2025-06-13,2,56.19,Alipay
O000731,U08591,P0033,2025-02-07,1,65.34,Alipay
O000732,U03523,P0191,2025-05-19,4,94.9,Alipay
O000733,U02743,P0154,2025-06-19,2,37.13,Alipay
O000734,U09066,P0106,2025-04-08,4,30.03,Wechat
O000735,U08519,P0161,2025-05-26,4,27.39,Alipay
O000736,U00808,P0168,2025-04-22,3,148.93,Wechat
O000737,U00551,P0130,2025-06-12,4,36.31,Alipay
O000738,U03221,P0053,2025-01-03,3,65.24,Alipay
O000739,U01180,P0002,2025-05-22,1,39.11,Alipay
O000740,U03966,P0113,2025-02-26,4,71.79,Alipay
O000741,U06558,P0103,2025-05-15,4,51.53,CreditCard
O000742,U05668,P0027,2025-05-05,2,34.26,Alipay
O000743,U06830,P0070,2025-03-08,3,52.13,Wechat
O000744,U09598,P0063,2025-03-30,2,75.94,Wechat
O000745,U07167,P0011,2025-04-11,2,89.04,Alipay
O000746,U06602,P0192,2025-03-10,4,18.36,CreditCard
O000747,U08123,P0036,2025-06-29,4,47.02,Wechat
O000748,U05452,P0162,2025-01-13,2,136.95,CreditCard
O000749,U04898,P0102,2025-02-22,1,47.45,CreditCard
O000750,U01755,P0017,2025-05-27,3,68.33,CreditCard
O000751,U08696,P0040,2025-06-26,1,85.42,Alipay
O000752,U02516,P0114,2025-04-15,2,94.0,CreditCard
O000753,U00698,P0189,2025-04-04,2,77.0,Wechat
O000754,U05259,P0092,2025-01-22,4,43.73,CreditCard
O000755,U03564,P0169,2025-06-16,3,22.87,CreditCard
O000756,U08145,P0006,2025-03-04,4,30.86,Alipay
O000757,U08996,P0082,2025-03-29,2,15.31,Wechat
O000758,U06329,P0041,2025-01-23,1,56.37,Wechat
O000759,U03565,P0067,2025-04-17,1,46.72,CreditCard
O000760,U07827,P0102,2025-04-05,3,23.39,CreditCard
O000761,U04728,P0069,2025-05-12,4,18.92,CreditCard
O000762,U07305,P0001,2025-04-12,3,56.54,CreditCard
O000763,U00367,P0199,2025-06-06,3,14.26,Alipay
O000764,U09218,P0022,2025-03-29,3,78.65,CreditCard
O000765,U09948,P0026,2025-05-26,4,27.55,CreditCard
O000766,U07918,P0117,2025-01-17,3,44.64,Alipay
O000767,U02510,P0018,2025-04-05,2,55.36,CreditCard
O000768,U04544,P0177,2025-06-23,4,18.75,Alipay
O000769,U09897,P0079,2025-01-25,4,31.86,Wechat
O000770,U01644,P0053,2025-03-28,4,44.81,Alipay
O000771,U08872,P0159,2025-03-12,2,27.63,Wechat
O000772,U04007,P0195,2025-05-14,1,104.75,CreditCard
O000773,U09345,P0087,2025-06-14,3,109.91,Alipay
O000774,U07290,P0113,2025-03-11,4,16.91,Alipay
O000775,U05231,P0098,2025-03-31,3,54.37,CreditCard
O000776,U00308,P0124,2025-01-10,3,54.68,Alipay
O000777,U04315,P0078,2025-03-25,4,36.96,CreditCard
O000778,U05013,P0164,2025-02-23,1,87.11,Wechat
O000779,U07713,P0138,2025-04-21,2,31.07,CreditCard
O000780,U05510,P0027,2025-05-07,4,13.36,Alipay
O000781,U02308,P0045,2025-05-25,3,46.85,CreditCard
O000782,U04353,P0150,2025-01-01,3,56.71,CreditCard
O000783,U06635,P0125,2025-01-14,2,73.17,CreditCard
O000784,U01845,P0077,2025-03-03,2,16.1,Alipay
O000785,U09728,P0093,2025-02-23,4,51.52,Alipay
O000786,U00835,P0032,2025-04-30,2,54.71,CreditCard
O000787,U02017,P0029,2025-01-13,1,43.83,Alipay
O000788,U07576,P0065,2025-06-14,1,29.72,Alipay
O000789,U04715,P0197,2025-02-28,4,7.38,CreditCard
O000790,U01176,P0062,2025-03-09,2,22.51,CreditCard
O000791,U08791,P0178,2025-03-09,1,38.83,Alipay
O000792,U05774,P0045,2025-02-04,4,36.29,Alipay
O000793,U05518,P0129,2025-04-30,2,57.12,Alipay
O000794,U03658,P0027,2025-03-07,3,53.73,Alipay
O000795,U07993,P0166,2025-03-11,2,20.73,Alipay
O000796,U08749,P0101,2025-01-25,3,18.14,Alipay
O000797,U07662,P0096,2025-06-16,1,43.4,Wechat
O000798,U05146,P0171,2025-06-08,1,55.19,Wechat
O000799,U08789,P0038,2025-03-02,3,25.54,Alipay
O000800,U09056,P0090,2025-04-06,2,25.92,Wechat
O000801,U09537,P0192,2025-06-22,1,28.51,Alipay
O000802,U09795,P0192,2025-05-05,4,51.83,Alipay
O000803,U08218,P0093,2025-05-05,2,30.04,Wechat
O000804,U06594,P0105,2025-06-17,1,30.68,Wechat
O000805,U04301,P0136,2025-02-09,3,97.85,CreditCard
O000806,U03169,P0031,2025-06-13,1,37.16,Alipay
O000807,U03497,P0062,2025-02-12,1,15.61,CreditCard
O000808,U04948,P0164,2025-06-17,4,91.29,Alipay
O000809,U00299,P0077,2025-01-01,3,61.07,Alipay
O000810,U06561,P0065,2025-01-27,1,68.78,CreditCard
O000811,U01574,P0163,2025-04-24,3,68.11,Alipay
O000812,U09665,P0172,2025-05-07,1,19.65,Alipay
O000813,U04766,P0063,2025-06-27,2,54.98,Wechat
O000814,U05233,P0090,2025-05-23,3,46.65,CreditCard
O000815,U08491,P0011,2025-03-29,2,37.25,CreditCard
O000816,U04644,P0128,2025-02-25,4,49.27,Alipay
O000817,U02010,P0010,2025-04-14,3,42.97,Alipay
O000818,U09970,P0049,2025-01-07,4,49.51,Alipay
O000819,U01276,P0005,2025-01-26,2,48.23,Alipay
O000820,U00512,P0158,2025-03-31,2,46.2,CreditCard
O000821,U01719,P0195,2025-01-11,3,31.43,Alipay
O000822,U07537,P0099,2025-01-10,4,20.53,CreditCard
O000823,U09415,P0070,2025-06-15,4,44.91,Wechat
O000824,U07086,P0140,2025-05-06,3,112.9,CreditCard
O000825,U08668,P0046,2025-06-02,2,4.73,Alipay
O000826,U01604,P0175,2025-03-22,2,29.1,Alipay
O000827,U01800,P0040,2025-06-30,4,26.43,CreditCard
O000828,U03873,P0149,2025-04-04,1,59.43,CreditCard
O000829,U09591,P0198,2025-05-21,4,19.02,Alipay
O000830,U04096,P0103,2025-04-24,4,9.65,Alipay
O000831,U07976,P0110,2025-02-20,2,65.79,Wechat
O000832,U05834,P0173,2025-04-05,4,41.71,CreditCard
O000833,U06677,P0153,2025-05-15,3,10.22,Wechat
O000834,U07446,P0015,2025-05-06,3,54.58,Wechat
O000835,U08821,P0137,2025-02-04,2,39.8,Wechat
O000836,U01399,P0200,2025-03-11,2,74.3,Wechat
O000837,U01745,P0089,2025-03-01,2,43.43,Wechat
O000838,U01220,P0002,2025-06-06,1,78.38,Alipay
O000839,U09890,P0013,2025-02-18,1,59.9,Alipay
O000840,U08070,P0043,2025-03-21,3,47.02,CreditCard
O000841,U03715,P0158,2025-03-21,2,49.23,Alipay
O000842,U03687,P0173,2025-04-14,3,31.51,Alipay
O000843,U09303,P0183,2025-05-03,2,74.36,Alipay
O000844,U01025,P0197,2025-04-24,1,26.0,CreditCard
O000845,U00367,P0134,2025-03-10,1,57.77,Wechat
O000846,U00181,P0197,2025-06-30,3,51.37,CreditCard
O000847,U03741,P0117,2025-01-14,3,21.42,Alipay
O000848,U05977,P0112,2025-06-10,2,43.58,CreditCard
O000849,U00413,P0100,2025-02-09,1,33.02,CreditCard
O000850,U02974,P0088,2025-02-14,2,94.37,CreditCard
O000851,U07715,P0061,2025-04-17,3,59.59,CreditCard
O000852,U01120,P0182,2025-03-09,4,103.56,Wechat
O000853,U08571,P0196,2025-05-10,4,31.89,Alipay
O000854,U01699,P0150,2025-04-20,1,35.85,Wechat
O000855,U02105,P0173,2025-02-02,3,7.48,Wechat
O000856,U04323,P0020,2025-02-12,2,61.21,CreditCard
O000857,U05281,P0043,2025-06-18,2,27.7,Wechat
O000858,U01773,P0022,2025-04-07,3,57.58,CreditCard
O000859,U08955,P0165,2025-05-06,2,58.32,CreditCard
O000860,U05016,P0086,2025-02-07,4,40.01,Alipay
O000861,U04328,P0116,2025-03-23,4,28.06,CreditCard
O000862,U06186,P0070,2025-06-11,3,7.52,Alipay
O000863,U02964,P0055,2025-06-29,1,35.74,Alipay
O000864,U04591,P0082,2025-06-25,1,41.81,Alipay
O000865,U08533,P0029,2025-01-20,3,41.58,Wechat
O000866,U05614,P0137,2025-06-26,4,40.25,Wechat
O000867,U07376,P0098,2025-02-24,4,39.69,Wechat
O000868,U05540,P0005,2025-05-11,2,56.39,Wechat
O000869,U09055,P0053,2025-01-15,2,25.96,CreditCard
O000870,U01643,P0139,2025-06-14,4,75.91,CreditCard
O000871,U07284,P0056,2025-06-01,4,66.66,CreditCard
O000872,U04931,P0132,2025-04-20,2,73.42,Wechat
O000873,U04579,P0200,2025-05-18,3,66.94,Alipay
O000874,U06259,P0067,2025-01-21,3,27.49,CreditCard
O000875,U00458,P0043,2025-02-04,4,31.78,Wechat
O000876,U08557,P0170,2025-03-08,1,62.05,Wechat
O000877,U05303,P0063,2025-02-20,3,58.99,Alipay
O000878,U01824,P0025,2025-01-16,1,30.02,Wechat
O000879,U08876,P0044,2025-04-24,3,37.16,Wechat
O000880,U03205,P0003,2025-04-10,3,44.94,Wechat
O000881,U06470,P0124,2025-05-11,1,25.57,Alipay
O000882,U00758,P0124,2025-04-30,1,74.43,CreditCard
O000883,U06911,P0003,2025-05-27,4,13.52,CreditCard
O000884,U07136,P0124,2025-06-20,4,81.35,Wechat
O000885,U07620,P0061,2025-05-20,3,14.15,Alipay
O000886,U09892,P0190,2025-02-06,2,45.93,Alipay
O000887,U06899,P0124,2025-01-01,3,44.06,CreditCard
O000888,U01077,P0177,2025-05-04,4,19.13,CreditCard
O000889,U01537,P0048,2025-04-17,4,106.41,Alipay
O000890,U04620,P0011,2025-02-07,1,55.08,CreditCard
O000891,U06468,P0133,2025-05-15,2,77.48,CreditCard
O000892,U04912,P0169,2025-01-13,4,18.84,Wechat
O000893,U09410,P0100,2025-05-09,1,55.8,Wechat
O000894,U02652,P0058,2025-01-12,1,142.74,Alipay
O000895,U05383,P0168,2025-03-18,2,82.3,Alipay
O000896,U07036,P0158,2025-03-07,2,23.88,Alipay
O000897,U09648,P0028,2025-03-18,2,29.29,CreditCard
O000898,U00607,P0103,2025-01-22,1,47.41,Alipay
O000899,U03780,P0193,2025-06-25,4,13.02,CreditCard
O000900,U06340,P0006,2025-06-24,4,57.18,Alipay
O000901,U09250,P0009,2025-05-26,3,42.94,CreditCard
O000902,U00254,P0166,2025-05-05,3,83.84,Wechat
O000903,U05510,P0034,2025-03-18,1,11.1,CreditCard
O000904,U09768,P0181,2025-01-30,4,86.3,Alipay
O000905,U02022,P0014,2025-06-24,2,123.23,CreditCard
O000906,U06124,P0189,2025-01-18,2,36.16,CreditCard
O000907,U03078,P0026,2025-05-27,2,103.6,Alipay
O000908,U09496,P0037,2025-05-20,3,15.73,Alipay
O000909,U07576,P0003,2025-04-29,3,44.97,Alipay
O000910,U05442,P0031,2025-02-14,3,8.8,Wechat
O000911,U04080,P0154,2025-01-18,1,12.11,CreditCard
O000912,U02270,P0187,2025-04-12,3,86.15,Alipay
O000913,U00057,P0103,2025-02-13,2,13.22,Wechat
O000914,U06938,P0029,2025-02-14,2,66.87,CreditCard
O000915,U08357,P0141,2025-01-07,2,38.75,Alipay
O000916,U08428,P0071,2025-04-04,4,122.3,Wechat
O000917,U03800,P0155,2025-02-06,2,12.61,Wechat
O000918,U03782,P0140,2025-04-05,3,92.14,CreditCard
O000919,U01355,P0050,2025-03-18,4,57.82,Wechat
