user_id,gender,age,city,register_date,user_level,source_channel
U00484,F,22,Shanghai,2025-03-21,None,XHS
U00485,M,31,Beijing,2025-05-28,Silver,XHS
U00486,F,19,Beijing,2025-06-18,None,Wechat
U00487,F,42,Chengdu,2025-01-28,Platinum,Douyin
U00488,F,54,Shanghai,2025-05-23,None,Wechat
U00489,M,29,Chengdu,2025-03-13,None,Organic
U00490,M,48,Guangzhou,2025-04-20,None,Douyin
U00491,F,31,Shanghai,2025-06-18,None,XHS
U00492,F,29,Nanjing,2025-02-16,Gold,XHS
U00493,F,37,Shenzhen,2025-03-21,Silver,Organic
U00494,M,37,Chengdu,2025-01-02,None,Wechat
U00495,F,54,Shanghai,2025-02-06,Silver,Google
U00496,M,45,Shanghai,2025-02-06,Gold,Wechat
U00497,M,37,Hangzhou,2025-05-16,None,Douyin
U00498,F,54,Shenzhen,2025-04-18,Gold,Douyin
U00499,F,52,Shenzhen,2025-02-10,None,Organic
U00500,M,22,Shanghai,2025-03-25,None,Wechat
U00501,M,29,Chengdu,2025-02-09,None,Organic
U00502,M,41,Nanjing,2025-06-08,Silver,Douyin
U00503,F,42,Hangzhou,2025-01-21,Silver,Organic
U00504,F,48,Hangzhou,2025-06-19,None,Wechat
U00505,F,40,Hangzhou,2025-06-05,Silver,Douyin
U00506,M,33,Chengdu,2025-03-11,Gold,Wechat
U00507,M,25,Shenzhen,2025-05-12,Platinum,Douyin
U00508,M,25,Shenzhen,2025-04-21,None,Douyin
U00509,F,39,Guangzhou,2025-06-23,None,Wechat
U00510,F,43,Shanghai,2025-06-20,None,Douyin
U00511,F,35,Guangzhou,2025-02-26,Silver,Organic
U00512,M,29,Beijing,2025-01-15,None,Google
U00513,M,21,Chengdu,2025-03-19,Silver,Douyin
U00514,F,33,Shenzhen,2025-02-05,Gold,Wechat
U00515,M,43,Shanghai,2025-03-25,None,Douyin
U00516,F,23,Beijing,2025-05-08,None,Organic
U00517,F,42,Guangzhou,2025-02-03,Gold,Google
U00518,M,30,Guangzhou,2025-06-30,None,Douyin
U00519,F,51,Shanghai,2025-05-24,None,XHS
U00520,M,36,Hangzhou,2025-04-12,Gold,Google
U00521,F,40,Shanghai,2025-01-05,None,Google
U00522,F,41,Guangzhou,2025-03-22,None,Wechat
U00523,F,38,Shenzhen,2025-04-14,None,XHS
U00524,F,24,Shanghai,2025-01-30,Silver,XHS
U00525,M,46,Chengdu,2025-03-25,None,Douyin
U00526,F,52,Chengdu,2025-06-08,None,Douyin
U00527,F,52,Shanghai,2025-06-26,None,Wechat
U00528,M,19,Beijing,2025-04-22,None,XHS
U00529,F,43,Guangzhou,2025-04-22,Platinum,Google
U00530,F,45,Chengdu,2025-01-21,None,XHS
U00531,F,29,Beijing,2025-03-21,None,Wechat
U00532,M,32,Shanghai,2025-03-27,Silver,Wechat
U00533,M,40,Guangzhou,2025-05-11,Gold,Wechat
U00534,M,38,Chengdu,2025-05-11,None,Douyin
U00535,F,32,Nanjing,2025-03-31,None,Organic
U00536,M,32,Beijing,2025-06-15,None,XHS
U00537,M,36,Shenzhen,2025-01-27,None,XHS
U00538,M,44,Guangzhou,2025-02-20,Gold,Wechat
U00539,M,25,Beijing,2025-02-09,None,Wechat
U00540,F,35,Hangzhou,2025-06-10,None,Organic
U00541,F,43,Nanjing,2025-05-25,None,Douyin
U00542,F,48,Chengdu,2025-05-25,Gold,Google
U00543,F,48,Beijing,2025-06-10,Silver,Douyin
U00544,M,53,Hangzhou,2025-04-23,None,Douyin
U00545,F,18,Chengdu,2025-04-24,None,Wechat
U00546,M,30,Shenzhen,2025-03-12,Silver,Google
U00547,M,39,Shenzhen,2025-05-10,Silver,Google
U00548,F,32,Shanghai,2025-04-29,Silver,XHS
U00549,F,25,Chengdu,2025-01-15,Silver,Wechat
U00550,M,44,Nanjing,2025-03-15,Silver,Douyin
U00551,F,36,Hangzhou,2025-01-24,Gold,Wechat
U00552,M,42,Hangzhou,2025-05-29,None,Wechat
U00553,M,50,Shenzhen,2025-05-27,None,Douyin
U00554,F,52,Guangzhou,2025-06-04,Gold,XHS
U00555,M,38,Hangzhou,2025-02-08,None,Douyin
U00556,F,32,Nanjing,2025-01-27,None,Douyin
U00557,M,28,Shanghai,2025-01-22,None,XHS
U00558,F,42,Hangzhou,2025-03-05,Platinum,Douyin
U00559,M,38,Shenzhen,2025-05-15,Silver,XHS
U00560,F,28,Hangzhou,2025-04-06,Platinum,Douyin
U00561,F,36,Nanjing,2025-04-15,Silver,XHS
U00562,M,49,Chengdu,2025-06-03,None,Douyin
U00563,F,54,Shanghai,2025-06-11,Gold,Douyin
U00564,M,25,Guangzhou,2025-03-26,None,XHS
U00565,F,21,Shenzhen,2025-06-23,None,Google
U00566,M,22,Shenzhen,2025-03-06,None,Wechat
U00567,M,25,Shenzhen,2025-01-21,Gold,Wechat
U00568,F,20,Beijing,2025-03-21,None,Douyin
U00569,M,19,Shenzhen,2025-06-02,None,Organic
U00570,F,40,Nanjing,2025-05-24,None,Douyin
U00571,M,53,Nanjing,2025-03-26,Platinum,Wechat
U00572,M,33,Nanjing,2025-06-29,None,XHS
U00573,F,33,Guangzhou,2025-06-21,None,XHS
U00574,M,25,Shenzhen,2025-04-03,Silver,Organic
U00575,M,40,Beijing,2025-03-21,None,Douyin
U00576,F,22,Beijing,2025-03-29,Silver,Google
U00577,M,18,Beijing,2025-02-27,Gold,Wechat
U00578,F,23,Chengdu,2025-01-20,None,Google
U00579,M,49,Nanjing,2025-01-26,None,Google
U00580,M,51,Guangzhou,2025-03-28,None,Douyin
U00581,M,40,Beijing,2025-04-07,None,XHS
U00582,M,38,Nanjing,2025-02-16,None,Douyin
U00583,M,18,Hangzhou,2025-04-23,None,XHS
U00584,M,40,Hangzhou,2025-04-04,Gold,Organic
U00585,F,23,Chengdu,2025-06-06,Gold,XHS
U00586,M,39,Guangzhou,2025-04-25,Silver,XHS
U00587,F,29,Chengdu,2025-03-03,Gold,Douyin
U00588,M,35,Shenzhen,2025-05-01,Silver,Wechat
U00589,F,47,Hangzhou,2025-06-23,Silver,Douyin
U00590,F,24,Guangzhou,2025-03-14,None,Douyin
U00591,F,38,Beijing,2025-05-16,None,Douyin
U00592,M,52,Chengdu,2025-02-21,None,Organic
U00593,M,27,Nanjing,2025-03-06,Gold,Douyin
U00594,F,50,Guangzhou,2025-05-04,Gold,XHS
U00595,M,33,Shenzhen,2025-01-27,Silver,Douyin
U00596,M,20,Shenzhen,2025-01-22,Platinum,Google
U00597,M,30,Chengdu,2025-04-26,None,Douyin
U00598,M,51,Beijing,2025-04-22,Silver,Douyin
U00599,F,29,Shanghai,2025-04-26,Platinum,XHS
U00600,M,30,Hangzhou,2025-04-17,Gold,Organic
U00601,F,46,Beijing,2025-05-09,None,Wechat
U00602,M,46,Shenzhen,2025-04-09,None,Wechat
U00603,M,40,Shenzhen,2025-02-27,None,Douyin
U00604,F,36,Chengdu,2025-01-26,None,Douyin
U00605,M,28,Shanghai,2025-02-07,Silver,Wechat
U00606,F,32,Nanjing,2025-03-15,Platinum,Douyin
U00607,F,52,Hangzhou,2025-02-05,None,Google
U00608,M,24,Shanghai,2025-06-07,Silver,Douyin
U00609,F,21,Beijing,2025-01-05,Silver,Douyin
U00610,F,54,Shanghai,2025-02-08,Silver,XHS
U00611,M,53,Shenzhen,2025-03-15,Silver,XHS
U00612,M,54,Beijing,2025-02-01,Gold,XHS
U00613,F,52,Shanghai,2025-04-18,None,XHS
U00614,F,31,Guangzhou,2025-01-29,None,XHS
U00615,M,22,Nanjing,2025-05-18,None,XHS
U00616,M,44,Nanjing,2025-05-12,None,Google
U00617,F,38,Hangzhou,2025-02-06,Silver,Douyin
U00618,F,22,Beijing,2025-01-01,None,Douyin
U00619,F,38,Beijing,2025-05-27,None,Douyin
U00620,M,49,Guangzhou,2025-06-20,None,Douyin
U00621,M,28,Guangzhou,2025-04-03,None,Google
U00622,M,43,Hangzhou,2025-05-20,None,Organic
U00623,M,35,Nanjing,2025-05-01,None,XHS
U00624,F,46,Shenzhen,2025-04-10,None,Google
U00625,F,30,Chengdu,2025-01-05,None,Douyin
U00626,F,26,Beijing,2025-01-18,Gold,Google
U00627,M,46,Chengdu,2025-06-18,None,Organic
U00628,F,38,Beijing,2025-05-29,Gold,XHS
U00629,F,25,Guangzhou,2025-01-12,Gold,Wechat
U00630,M,32,Chengdu,2025-03-28,Gold,XHS
U00631,F,36,Nanjing,2025-06-25,None,Organic
U00632,M,40,Chengdu,2025-05-03,Silver,Douyin
U00633,M,40,Nanjing,2025-02-04,Silver,Douyin
U00634,M,41,Shenzhen,2025-04-28,None,Douyin
U00635,M,37,Chengdu,2025-02-21,Silver,XHS
U00636,M,53,Shenzhen,2025-02-21,None,Google
U00637,F,24,Chengdu,2025-03-21,Silver,XHS
U00638,F,22,Shenzhen,2025-05-20,Silver,Google
U00639,M,25,Shenzhen,2025-01-10,None,Douyin
U00640,M,49,Chengdu,2025-04-02,Silver,Organic
U00641,F,25,Shenzhen,2025-06-17,Silver,Wechat
U00642,F,19,Hangzhou,2025-02-01,Silver,Douyin
U00643,F,53,Hangzhou,2025-04-13,Silver,Google
U00644,M,42,Hangzhou,2025-03-28,Silver,Douyin
U00645,F,27,Shenzhen,2025-06-27,Silver,Douyin
U00646,F,19,Chengdu,2025-05-13,Silver,Wechat
U00647,F,48,Shanghai,2025-01-22,Silver,Wechat
U00648,M,51,Guangzhou,2025-04-21,None,XHS
U00649,F,35,Shanghai,2025-03-17,None,XHS
U00650,F,31,Nanjing,2025-01-21,None,Wechat
U00651,F,39,Hangzhou,2025-03-17,None,Organic
U00652,F,49,Beijing,2025-06-04,None,Douyin
U00653,F,38,Shenzhen,2025-06-26,None,Google
U00654,M,29,Nanjing,2025-04-25,Gold,Douyin
U00655,F,30,Shenzhen,2025-04-01,None,Organic
U00656,M,24,Shanghai,2025-06-13,None,Douyin
U00657,F,39,Shenzhen,2025-06-21,Silver,Douyin
U00658,M,45,Shanghai,2025-05-12,None,Douyin
U00659,F,46,Shanghai,2025-02-06,Silver,Douyin
U00660,M,48,Beijing,2025-02-02,None,Douyin
U00661,F,30,Shenzhen,2025-06-15,None,Google
U00662,M,50,Guangzhou,2025-04-09,Silver,Douyin
U00663,F,36,Shenzhen,2025-02-09,None,Douyin
U00664,F,42,Chengdu,2025-04-06,Silver,Douyin
U00665,M,33,Guangzhou,2025-01-20,Gold,Wechat
U00666,F,20,Shenzhen,2025-04-04,Platinum,Douyin
U00667,F,49,Beijing,2025-06-16,Gold,Wechat
U00668,M,42,Nanjing,2025-01-30,Silver,Wechat
U00669,F,44,Guangzhou,2025-02-17,None,XHS
U00670,M,30,Shenzhen,2025-04-10,Silver,Wechat
U00671,F,43,Beijing,2025-03-08,Gold,Google
U00672,F,31,Nanjing,2025-06-06,None,Organic
U00673,M,37,Shanghai,2025-05-06,None,Douyin
U00674,M,23,Hangzhou,2025-02-04,Gold,Organic
U00675,F,21,Shanghai,2025-02-14,None,Wechat
U00676,F,27,Nanjing,2025-06-24,Gold,Wechat
U00677,M,54,Guangzhou,2025-03-30,Silver,Douyin
U00678,F,38,Shenzhen,2025-05-19,None,Douyin
U00679,M,37,Chengdu,2025-02-10,None,Organic
U00680,M,46,Shanghai,2025-04-03,Silver,Douyin
U00681,M,33,Beijing,2025-02-21,None,Wechat
U00682,M,41,Shenzhen,2025-05-07,Silver,Google
U00683,F,48,Hangzhou,2025-05-22,None,XHS
U00684,M,36,Guangzhou,2025-05-22,None,XHS
U00685,M,47,Shenzhen,2025-01-23,Platinum,Douyin
U00686,F,53,Guangzhou,2025-04-12,Silver,XHS
U00687,F,53,Chengdu,2025-04-16,None,Wechat
U00688,M,50,Beijing,2025-05-28,None,Douyin
U00689,M,45,Hangzhou,2025-03-23,Silver,Organic
U00690,F,50,Beijing,2025-04-30,None,Wechat
U00691,M,44,Chengdu,2025-05-22,Silver,Organic
U00692,F,28,Guangzhou,2025-02-03,Silver,Organic
U00693,M,22,Guangzhou,2025-01-15,None,XHS
U00694,F,20,Beijing,2025-02-09,None,Douyin
U00695,F,23,Nanjing,2025-02-11,Silver,Douyin
U00696,F,36,Guangzhou,2025-02-27,None,XHS
U00697,M,22,Shenzhen,2025-03-14,Gold,Douyin
U00698,F,38,Beijing,2025-02-20,None,XHS
U00699,F,23,Guangzhou,2025-06-10,Silver,Douyin
U00700,M,52,Guangzhou,2025-05-17,None,Wechat
U00701,M,23,Guangzhou,2025-06-14,None,Douyin
U00702,M,48,Beijing,2025-05-29,Gold,XHS
U00703,F,38,Chengdu,2025-06-18,None,Douyin
U00704,M,47,Chengdu,2025-05-25,None,Douyin
U00705,M,45,Shanghai,2025-01-08,Silver,Organic
U00706,F,33,Nanjing,2025-06-14,Silver,XHS
U00707,F,30,Guangzhou,2025-02-23,None,Douyin
U00708,M,53,Hangzhou,2025-06-13,None,Douyin
U00709,F,38,Nanjing,2025-06-10,Silver,XHS
U00710,F,24,Beijing,2025-03-19,None,Douyin
U00711,F,49,Shenzhen,2025-06-25,Silver,Organic
U00712,M,32,Nanjing,2025-04-27,Gold,XHS
U00713,M,43,Hangzhou,2025-01-16,None,Douyin
U00714,F,54,Hangzhou,2025-04-17,Platinum,Douyin
U00715,F,20,Guangzhou,2025-02-22,Silver,Douyin
U00716,F,36,Chengdu,2025-02-06,None,Organic
U00717,F,29,Hangzhou,2025-03-23,None,Douyin
U00718,F,21,Guangzhou,2025-02-03,None,Douyin
U00719,M,39,Shenzhen,2025-05-24,Silver,Wechat
U00720,F,51,Shanghai,2025-03-03,None,Wechat
U00721,F,39,Beijing,2025-03-10,Silver,Wechat
U00722,M,23,Shanghai,2025-02-06,Gold,XHS
U00723,F,22,Chengdu,2025-03-16,Gold,Google
U00724,F,19,Beijing,2025-06-07,None,Organic
U00725,F,39,Guangzhou,2025-02-10,None,Google
U00726,M,27,Chengdu,2025-03-22,Platinum,Google
U00727,F,49,Guangzhou,2025-02-10,None,Douyin
U00728,F,21,Shenzhen,2025-04-30,Silver,Wechat
U00729,M,38,Shanghai,2025-05-08,Silver,Douyin
U00730,F,31,Beijing,2025-04-11,None,XHS
U00731,F,45,Shanghai,2025-02-25,Silver,Douyin
U00732,F,42,Hangzhou,2025-01-13,None,XHS
U00733,F,50,Shenzhen,2025-06-02,None,Google
U00734,M,40,Chengdu,2025-05-18,Gold,XHS
U00735,F,36,Beijing,2025-01-28,None,Douyin
U00736,F,29,Chengdu,2025-03-09,Silver,Douyin
U00737,F,45,Shanghai,2025-04-14,Silver,Douyin
U00738,M,25,Guangzhou,2025-04-13,Silver,XHS
U00739,M,35,Shenzhen,2025-05-24,None,Wechat
U00740,F,29,Shanghai,2025-05-22,None,Wechat
U00741,F,20,Chengdu,2025-04-09,Gold,Douyin
U00742,F,50,Chengdu,2025-05-21,Silver,Douyin
U00743,M,25,Beijing,2025-06-09,Gold,Wechat
U00744,F,54,Shenzhen,2025-01-25,None,Wechat
U00745,F,36,Chengdu,2025-03-28,Gold,Google
U00746,M,33,Guangzhou,2025-02-06,Platinum,XHS
U00747,F,38,Guangzhou,2025-05-11,Silver,XHS
U00748,M,45,Shanghai,2025-01-11,Gold,XHS
U00749,F,44,Chengdu,2025-02-05,Silver,Douyin
U00750,F,21,Beijing,2025-05-02,Silver,Organic
U00751,M,22,Shenzhen,2025-06-05,Platinum,XHS
U00752,F,26,Beijing,2025-06-06,Gold,Wechat
U00753,F,36,Guangzhou,2025-04-11,Silver,Organic
U00754,F,19,Nanjing,2025-03-28,Gold,XHS
U00755,F,38,Hangzhou,2025-05-25,None,Google
U00756,F,29,Shenzhen,2025-01-05,None,Douyin
U00757,M,38,Hangzhou,2025-06-22,None,Douyin
U00758,F,50,Chengdu,2025-05-30,None,Douyin
U00759,M,35,Guangzhou,2025-06-26,Silver,Wechat
U00760,F,39,Nanjing,2025-05-02,Silver,Google
U00761,M,47,Nanjing,2025-05-29,Platinum,Wechat
U00762,F,37,Beijing,2025-01-14,Silver,Douyin
U00763,F,52,Beijing,2025-05-15,Silver,Douyin
U00764,M,23,Shanghai,2025-06-24,Gold,Douyin
U00765,M,25,Beijing,2025-05-27,None,Douyin
U00766,F,20,Shenzhen,2025-01-05,Silver,Wechat
U00767,M,32,Hangzhou,2025-04-18,None,Douyin
U00768,M,31,Hangzhou,2025-06-26,Gold,Douyin
U00769,F,26,Chengdu,2025-05-09,Silver,Wechat
U00770,M,35,Guangzhou,2025-01-16,Silver,Organic
U00771,F,44,Nanjing,2025-02-23,Silver,Douyin
U00772,F,31,Shenzhen,2025-05-03,Gold,Wechat
U00773,F,52,Guangzhou,2025-02-14,None,Google
U00774,F,37,Nanjing,2025-03-29,None,XHS
U00775,F,31,Guangzhou,2025-06-24,Gold,Douyin
U00776,M,36,Beijing,2025-05-04,Platinum,Google
U00777,F,36,Beijing,2025-03-13,Gold,Douyin
U00778,F,24,Nanjing,2025-03-18,Silver,Wechat
U00779,F,36,Shenzhen,2025-02-23,Gold,Douyin
U00780,F,53,Guangzhou,2025-05-03,None,Douyin
U00781,F,50,Shanghai,2025-03-12,None,XHS
U00782,F,28,Hangzhou,2025-05-27,None,Douyin
U00783,M,31,Shenzhen,2025-03-30,Silver,Douyin
U00784,F,21,Nanjing,2025-01-11,Gold,Organic
U00785,F,39,Hangzhou,2025-01-21,Gold,Douyin
U00786,F,33,Nanjing,2025-06-17,None,Google
U00787,M,47,Beijing,2025-05-03,None,Douyin
U00788,F,38,Guangzhou,2025-05-18,Silver,Douyin
U00789,F,37,Beijing,2025-06-28,None,XHS
U00790,M,26,Beijing,2025-01-28,Gold,Wechat
U00791,M,34,Nanjing,2025-01-13,None,Organic
U00792,M,25,Shanghai,2025-03-01,Silver,XHS
U00793,F,29,Nanjing,2025-04-16,Gold,XHS
U00794,M,32,Nanjing,2025-05-01,Silver,Organic
U00795,M,46,Guangzhou,2025-02-05,None,Organic
U00796,F,37,Nanjing,2025-02-10,Silver,Wechat
U00797,F,24,Nanjing,2025-05-02,None,Douyin
U00798,F,29,Shenzhen,2025-02-21,None,Wechat
U00799,M,19,Chengdu,2025-03-15,None,XHS
U00800,M,18,Guangzhou,2025-01-23,None,XHS
U00801,M,39,Hangzhou,2025-01-10,None,XHS
U00802,M,29,Chengdu,2025-02-15,Silver,Organic
U00803,F,36,Beijing,2025-04-12,None,Organic
U00804,M,46,Shanghai,2025-03-16,None,Wechat
U00805,M,31,Shenzhen,2025-03-18,Silver,Douyin
U00806,F,30,Nanjing,2025-03-14,Silver,Organic
U00807,F,25,Beijing,2025-05-20,None,Douyin
U00808,F,43,Shenzhen,2025-05-10,None,XHS
U00809,M,26,Shenzhen,2025-02-19,Gold,Douyin
U00810,F,34,Nanjing,2025-02-11,None,XHS
U00811,M,30,Shanghai,2025-03-07,Silver,Douyin
U00812,F,28,Guangzhou,2025-03-28,None,Douyin
U00813,M,18,Beijing,2025-06-22,None,Wechat
U00814,F,25,Chengdu,2025-06-06,Gold,Wechat
U00815,F,29,Shanghai,2025-04-20,Silver,Douyin
U00816,M,43,Beijing,2025-04-13,Platinum,Google
U00817,F,25,Shenzhen,2025-02-05,Gold,Douyin
U00818,M,47,Shenzhen,2025-03-05,None,Douyin
U00819,M,37,Hangzhou,2025-04-09,Silver,Douyin
U00820,F,47,Shenzhen,2025-03-10,Gold,Wechat
U00821,M,54,Shenzhen,2025-05-30,None,XHS
U00822,F,37,Nanjing,2025-06-17,Gold,XHS
U00823,M,32,Nanjing,2025-03-02,Silver,XHS
U00824,F,46,Shenzhen,2025-01-31,Silver,XHS
U00825,F,28,Nanjing,2025-02-10,Silver,Wechat
U00826,F,26,Nanjing,2025-05-09,Silver,Organic
U00827,F,37,Shenzhen,2025-01-31,Silver,Wechat
U00828,M,46,Beijing,2025-06-07,None,Wechat
U00829,F,19,Beijing,2025-02-04,None,XHS
U00830,F,52,Hangzhou,2025-04-27,None,Douyin
U00831,F,32,Chengdu,2025-06-29,None,Douyin
U00832,M,48,Chengdu,2025-05-18,None,Google
U00833,M,45,Guangzhou,2025-03-05,None,Organic
U00834,F,53,Shanghai,2025-04-25,Silver,Douyin
U00835,M,47,Shanghai,2025-05-25,None,Google
U00836,M,20,Guangzhou,2025-05-21,None,Wechat
U00837,M,40,Beijing,2025-05-18,None,Wechat
U00838,F,53,Shanghai,2025-03-25,None,Wechat
U00839,M,51,Nanjing,2025-06-24,None,XHS
U00840,F,21,Shanghai,2025-05-30,None,Google
U00841,F,37,Chengdu,2025-05-11,None,Wechat
U00842,F,35,Beijing,2025-01-15,Silver,XHS
U00843,F,48,Hangzhou,2025-05-12,Silver,Wechat
U00844,M,22,Guangzhou,2025-05-25,Silver,Google
U00845,F,29,Nanjing,2025-04-29,Silver,Douyin
U00846,F,22,Shenzhen,2025-01-06,None,Organic
U00847,M,20,Guangzhou,2025-01-01,Platinum,XHS
U00848,M,44,Hangzhou,2025-01-19,None,Organic
U00849,M,44,Guangzhou,2025-03-30,None,Douyin
U00850,M,32,Hangzhou,2025-01-16,None,Douyin
U00851,F,54,Hangzhou,2025-01-09,Platinum,XHS
U00852,M,40,Chengdu,2025-02-16,None,Organic
U00853,F,26,Shenzhen,2025-06-14,Platinum,Douyin
U00854,F,34,Chengdu,2025-04-08,None,XHS
U00855,F,21,Shanghai,2025-04-07,Platinum,XHS
U00856,M,30,Nanjing,2025-06-24,Silver,Google
U00857,M,40,Beijing,2025-03-31,None,XHS
U00858,F,49,Guangzhou,2025-05-18,Silver,Douyin
U00859,M,38,Chengdu,2025-02-02,None,Douyin
U00860,M,28,Shenzhen,2025-01-01,Silver,XHS
U00861,F,45,Guangzhou,2025-04-29,Silver,Organic
U00862,M,30,Beijing,2025-04-08,Silver,XHS
U00863,F,34,Beijing,2025-04-28,Silver,XHS
U00864,M,39,Nanjing,2025-03-12,Silver,Wechat
U00865,M,54,Chengdu,2025-01-29,Silver,Douyin
U00866,F,22,Guangzhou,2025-06-19,None,Wechat
U00867,M,36,Beijing,2025-01-05,None,Wechat
U00868,M,51,Guangzhou,2025-01-18,Silver,Wechat
U00869,F,29,Guangzhou,2025-01-09,None,Wechat
U00870,M,45,Beijing,2025-06-22,None,Wechat
U00871,F,29,Hangzhou,2025-01-12,Platinum,Organic
U00872,M,43,Chengdu,2025-03-01,Platinum,XHS
U00873,M,49,Guangzhou,2025-01-15,None,XHS
U00874,M,53,Chengdu,2025-03-16,None,Douyin
U00875,F,41,Guangzhou,2025-05-28,None,Wechat
U00876,F,34,Beijing,2025-06-03,Gold,Organic
U00877,M,35,Nanjing,2025-03-19,None,Wechat
U00878,M,21,Hangzhou,2025-05-14,Gold,XHS
U00879,F,26,Shanghai,2025-03-18,None,Douyin
U00880,M,34,Nanjing,2025-05-23,Gold,Organic
U00881,F,36,Guangzhou,2025-06-23,None,Douyin
U00882,M,22,Shenzhen,2025-05-07,Silver,Wechat
U00883,F,48,Chengdu,2025-06-14,Silver,Google
U00884,F,39,Nanjing,2025-05-15,Silver,Wechat
U00885,F,27,Beijing,2025-04-17,None,Douyin
U00886,F,33,Beijing,2025-03-18,Gold,XHS
U00887,F,52,Beijing,2025-05-18,None,Organic
U00888,F,52,Chengdu,2025-02-27,Platinum,Wechat
U00889,F,24,Shanghai,2025-02-06,None,Douyin
U00890,F,53,Hangzhou,2025-05-24,Gold,Wechat
U00891,M,54,Hangzhou,2025-05-23,None,Organic
U00892,F,26,Beijing,2025-03-04,Silver,Google
U00893,M,19,Hangzhou,2025-03-26,None,XHS
U00894,M,51,Guangzhou,2025-04-05,None,XHS
U00895,M,47,Shenzhen,2025-02-18,None,XHS
U00896,M,25,Chengdu,2025-04-07,None,Google
U00897,M,49,Chengdu,2025-01-19,None,Organic
U00898,M,33,Hangzhou,2025-05-31,Silver,Douyin
U00899,F,51,Shenzhen,2025-02-23,Silver,Wechat
U00900,M,19,Beijing,2025-01-04,None,XHS
U00901,F,48,Beijing,2025-01-31,None,Douyin
U00902,M,25,Hangzhou,2025-06-28,None,Douyin
U00903,F,44,Chengdu,2025-03-03,None,Wechat
U00904,F,18,Hangzhou,2025-03-14,Silver,Douyin
U00905,F,30,Shenzhen,2025-05-17,Silver,XHS
U00906,F,42,Guangzhou,2025-03-08,None,Organic
U00907,F,40,Shanghai,2025-05-08,Gold,XHS
U00908,F,53,Beijing,2025-05-01,Silver,Douyin
U00909,F,49,Hangzhou,2025-04-05,Silver,XHS
U00910,M,41,Nanjing,2025-01-12,None,Wechat
U00911,M,21,Shenzhen,2025-02-07,None,Google
U00912,F,35,Shenzhen,2025-05-22,None,Douyin
U00913,M,51,Shenzhen,2025-02-09,None,Wechat
U00914,F,28,Guangzhou,2025-02-28,None,XHS
U00915,F,48,Guangzhou,2025-03-04,None,Google
U00916,F,35,Shenzhen,2025-06-17,None,Wechat
U00917,F,40,Hangzhou,2025-05-06,Silver,XHS
U00918,F,23,Beijing,2025-02-13,None,Wechat
U00919,F,46,Beijing,2025-02-05,Gold,Google
U00920,M,36,Guangzhou,2025-05-19,Silver,Organic
U00921,M,21,Chengdu,2025-01-09,Silver,Organic
U00922,M,30,Chengdu,2025-06-21,None,XHS
U00923,F,29,Beijing,2025-01-02,Silver,Douyin
U00924,M,40,Shanghai,2025-06-11,None,XHS
U00925,M,44,Beijing,2025-02-08,Gold,Wechat
U00926,F,40,Shenzhen,2025-05-10,None,Organic
U00927,F,54,Nanjing,2025-01-16,Platinum,Google
U00928,M,34,Shanghai,2025-05-05,Silver,Organic
U00929,F,26,Shanghai,2025-05-17,None,Google
U00930,F,29,Guangzhou,2025-01-05,Platinum,Douyin
U00931,M,45,Guangzhou,2025-03-15,Gold,XHS
U00932,F,35,Chengdu,2025-06-28,Silver,Google
U00933,M,24,Shanghai,2025-02-15,Silver,XHS
U00934,M,30,Beijing,2025-05-15,None,Wechat
U00935,F,26,Chengdu,2025-02-19,Silver,XHS
U00936,F,39,Chengdu,2025-04-01,None,Wechat
U00937,M,51,Shenzhen,2025-04-12,None,Organic
U00938,F,53,Guangzhou,2025-04-14,Silver,XHS
U00939,M,38,Shenzhen,2025-03-04,Silver,XHS
U00940,M,18,Nanjing,2025-06-25,Gold,Douyin
U00941,M,52,Shanghai,2025-06-16,Silver,Google
U00942,F,27,Hangzhou,2025-04-14,Silver,Douyin
U00943,F,27,Shanghai,2025-05-22,None,XHS
U00944,M,41,Nanjing,2025-06-13,Gold,Wechat
U00945,M,31,Hangzhou,2025-02-13,None,XHS
U00946,F,34,Guangzhou,2025-04-22,Gold,Douyin
U00947,M,46,Beijing,2025-01-25,None,Organic
U00948,F,43,Shenzhen,2025-02-24,Silver,XHS
U00949,M,45,Nanjing,2025-01-12,None,Douyin
U00950,M,45,Beijing,2025-03-13,Platinum,Douyin
U00951,M,47,Beijing,2025-03-22,None,Douyin
U00952,M,24,Chengdu,2025-05-31,None,Douyin
U00953,M,50,Shenzhen,2025-04-12,Silver,Douyin
U00954,M,29,Guangzhou,2025-02-11,None,Douyin
U00955,F,53,Hangzhou,2025-04-10,Silver,Organic
U00956,M,26,Guangzhou,2025-02-05,Silver,Google
U00957,M,40,Shanghai,2025-03-30,Silver,XHS
U00958,M,39,Chengdu,2025-04-22,None,Organic
U00959,F,46,Guangzhou,2025-01-20,None,Douyin
U00960,F,45,Chengdu,2025-06-07,None,Douyin
U00961,M,43,Nanjing,2025-03-25,Silver,Organic
U00962,F,22,Hangzhou,2025-03-11,Silver,Wechat
U00963,F,28,Guangzhou,2025-02-28,Platinum,Douyin
U00964,F,34,Beijing,2025-04-07,None,Douyin
U00965,F,43,Shanghai,2025-06-24,Gold,XHS
U00966,F,36,Chengdu,2025-06-08,None,Google
U00967,M,21,Shanghai,2025-03-05,None,Wechat
U00968,M,18,Hangzhou,2025-03-10,None,Organic
